time_days,event,cumulative_incidence,quartile,organ,pollutant,ps_n,full_n,min_value,max_value,quartile_label,years_since_listing
608.75,Transplant,0.7834907084298192,Q1,Lung,PM2.5,46614,46614,2.8250881745723935,6.970600318081374,Q1 (2.8-7 ug/m3),1.6666666666666667
639.1875,Death/delisted too sick,0.11633108389924143,Q1,Lung,PM2.5,46614,46614,2.8250881745723935,6.970600318081374,Q1 (2.8-7 ug/m3),1.75
639.1875,Transplant,0.787261106979831,Q1,Lung,PM2.5,46614,46614,2.8250881745723935,6.970600318081374,Q1 (2.8-7 ug/m3),1.75
669.625,Death/delisted too sick,0.11693964813729013,Q1,Lung,PM2.5,46614,46614,2.8250881745723935,6.970600318081374,Q1 (2.8-7 ug/m3),1.8333333333333333
669.625,Transplant,0.7933026405096258,Q1,Lung,PM2.5,46614,46614,2.8250881745723935,6.970600318081374,Q1 (2.8-7 ug/m3),1.8333333333333333
700.0625,Death/delisted too sick,0.11825265205322612,Q1,Lung,PM2.5,46614,46614,2.8250881745723935,6.970600318081374,Q1 (2.8-7 ug/m3),1.9166666666666667
700.0625,Transplant,0.7955059366424295,Q1,Lung,PM2.5,46614,46614,2.8250881745723935,6.970600318081374,Q1 (2.8-7 ug/m3),1.9166666666666667
730.5,Death/delisted too sick,0.11956824717404688,Q1,Lung,PM2.5,46614,46614,2.8250881745723935,6.970600318081374,Q1 (2.8-7 ug/m3),2
730.5,Transplant,0.7988233974147882,Q1,Lung,PM2.5,46614,46614,2.8250881745723935,6.970600318081374,Q1 (2.8-7 ug/m3),2
760.9375,Death/delisted too sick,0.1205985597785514,Q1,Lung,PM2.5,46614,46614,2.8250881745723935,6.970600318081374,Q1 (2.8-7 ug/m3),2.0833333333333335
760.9375,Transplant,0.8013442811095851,Q1,Lung,PM2.5,46614,46614,2.8250881745723935,6.970600318081374,Q1 (2.8-7 ug/m3),2.0833333333333335
791.375,Death/delisted too sick,0.12097003107741881,Q1,Lung,PM2.5,46614,46614,2.8250881745723935,6.970600318081374,Q1 (2.8-7 ug/m3),2.1666666666666665
791.375,Transplant,0.803912737936551,Q1,Lung,PM2.5,46614,46614,2.8250881745723935,6.970600318081374,Q1 (2.8-7 ug/m3),2.1666666666666665
821.8125,Death/delisted too sick,0.1228541367293386,Q1,Lung,PM2.5,46614,46614,2.8250881745723935,6.970600318081374,Q1 (2.8-7 ug/m3),2.25
821.8125,Transplant,0.8067302086236081,Q1,Lung,PM2.5,46614,46614,2.8250881745723935,6.970600318081374,Q1 (2.8-7 ug/m3),2.25
852.25,Death/delisted too sick,0.12362611645593032,Q1,Lung,PM2.5,46614,46614,2.8250881745723935,6.970600318081374,Q1 (2.8-7 ug/m3),2.3333333333333335
852.25,Transplant,0.8080131342850462,Q1,Lung,PM2.5,46614,46614,2.8250881745723935,6.970600318081374,Q1 (2.8-7 ug/m3),2.3333333333333335
882.6875,Death/delisted too sick,0.12382482607488518,Q1,Lung,PM2.5,46614,46614,2.8250881745723935,6.970600318081374,Q1 (2.8-7 ug/m3),2.4166666666666665
882.6875,Transplant,0.8112108794072754,Q1,Lung,PM2.5,46614,46614,2.8250881745723935,6.970600318081374,Q1 (2.8-7 ug/m3),2.4166666666666665
913.125,Death/delisted too sick,0.12413907847194713,Q1,Lung,PM2.5,46614,46614,2.8250881745723935,6.970600318081374,Q1 (2.8-7 ug/m3),2.5
913.125,Transplant,0.8145573026492429,Q1,Lung,PM2.5,46614,46614,2.8250881745723935,6.970600318081374,Q1 (2.8-7 ug/m3),2.5
943.5625,Death/delisted too sick,0.12428968513369386,Q1,Lung,PM2.5,46614,46614,2.8250881745723935,6.970600318081374,Q1 (2.8-7 ug/m3),2.5833333333333335
943.5625,Transplant,0.8164589227558875,Q1,Lung,PM2.5,46614,46614,2.8250881745723935,6.970600318081374,Q1 (2.8-7 ug/m3),2.5833333333333335
974,Death/delisted too sick,0.1253804078606096,Q1,Lung,PM2.5,46614,46614,2.8250881745723935,6.970600318081374,Q1 (2.8-7 ug/m3),2.6666666666666665
974,Transplant,0.8198081743431469,Q1,Lung,PM2.5,46614,46614,2.8250881745723935,6.970600318081374,Q1 (2.8-7 ug/m3),2.6666666666666665
1004.4375,Death/delisted too sick,0.1264580043680845,Q1,Lung,PM2.5,46614,46614,2.8250881745723935,6.970600318081374,Q1 (2.8-7 ug/m3),2.75
1004.4375,Transplant,0.8224498578596119,Q1,Lung,PM2.5,46614,46614,2.8250881745723935,6.970600318081374,Q1 (2.8-7 ug/m3),2.75
1034.875,Death/delisted too sick,0.12655474948889034,Q1,Lung,PM2.5,46614,46614,2.8250881745723935,6.970600318081374,Q1 (2.8-7 ug/m3),2.8333333333333335
1034.875,Transplant,0.823976858676047,Q1,Lung,PM2.5,46614,46614,2.8250881745723935,6.970600318081374,Q1 (2.8-7 ug/m3),2.8333333333333335
1065.3125,Death/delisted too sick,0.12655474948889034,Q1,Lung,PM2.5,46614,46614,2.8250881745723935,6.970600318081374,Q1 (2.8-7 ug/m3),2.9166666666666665
1065.3125,Transplant,0.8247133589882896,Q1,Lung,PM2.5,46614,46614,2.8250881745723935,6.970600318081374,Q1 (2.8-7 ug/m3),2.9166666666666665
1095.75,Death/delisted too sick,0.12655474948889034,Q1,Lung,PM2.5,46614,46614,2.8250881745723935,6.970600318081374,Q1 (2.8-7 ug/m3),3
1095.75,Transplant,0.8259606316353588,Q1,Lung,PM2.5,46614,46614,2.8250881745723935,6.970600318081374,Q1 (2.8-7 ug/m3),3
1126.1875,Death/delisted too sick,0.12779344194297568,Q1,Lung,PM2.5,46614,46614,2.8250881745723935,6.970600318081374,Q1 (2.8-7 ug/m3),3.0833333333333335
1126.1875,Transplant,0.8287727405659004,Q1,Lung,PM2.5,46614,46614,2.8250881745723935,6.970600318081374,Q1 (2.8-7 ug/m3),3.0833333333333335
1156.625,Death/delisted too sick,0.12874489487176224,Q1,Lung,PM2.5,46614,46614,2.8250881745723935,6.970600318081374,Q1 (2.8-7 ug/m3),3.1666666666666665
1156.625,Transplant,0.829558543192288,Q1,Lung,PM2.5,46614,46614,2.8250881745723935,6.970600318081374,Q1 (2.8-7 ug/m3),3.1666666666666665
1187.0625,Death/delisted too sick,0.12917423010153364,Q1,Lung,PM2.5,46614,46614,2.8250881745723935,6.970600318081374,Q1 (2.8-7 ug/m3),3.25
1187.0625,Transplant,0.8303604443810157,Q1,Lung,PM2.5,46614,46614,2.8250881745723935,6.970600318081374,Q1 (2.8-7 ug/m3),3.25
1217.5,Death/delisted too sick,0.1293572533492523,Q1,Lung,PM2.5,46614,46614,2.8250881745723935,6.970600318081374,Q1 (2.8-7 ug/m3),3.3333333333333335
1217.5,Transplant,0.831651877290369,Q1,Lung,PM2.5,46614,46614,2.8250881745723935,6.970600318081374,Q1 (2.8-7 ug/m3),3.3333333333333335
1247.9375,Death/delisted too sick,0.1293572533492523,Q1,Lung,PM2.5,46614,46614,2.8250881745723935,6.970600318081374,Q1 (2.8-7 ug/m3),3.4166666666666665
1247.9375,Transplant,0.832875024250951,Q1,Lung,PM2.5,46614,46614,2.8250881745723935,6.970600318081374,Q1 (2.8-7 ug/m3),3.4166666666666665
1278.375,Death/delisted too sick,0.12955586338078703,Q1,Lung,PM2.5,46614,46614,2.8250881745723935,6.970600318081374,Q1 (2.8-7 ug/m3),3.5
1278.375,Transplant,0.8337632968364448,Q1,Lung,PM2.5,46614,46614,2.8250881745723935,6.970600318081374,Q1 (2.8-7 ug/m3),3.5
1308.8125,Death/delisted too sick,0.12980858394587205,Q1,Lung,PM2.5,46614,46614,2.8250881745723935,6.970600318081374,Q1 (2.8-7 ug/m3),3.5833333333333335
1308.8125,Transplant,0.8353452970398647,Q1,Lung,PM2.5,46614,46614,2.8250881745723935,6.970600318081374,Q1 (2.8-7 ug/m3),3.5833333333333335
1339.25,Death/delisted too sick,0.1309220098529436,Q1,Lung,PM2.5,46614,46614,2.8250881745723935,6.970600318081374,Q1 (2.8-7 ug/m3),3.6666666666666665
1339.25,Transplant,0.836557063043502,Q1,Lung,PM2.5,46614,46614,2.8250881745723935,6.970600318081374,Q1 (2.8-7 ug/m3),3.6666666666666665
1369.6875,Death/delisted too sick,0.1309220098529436,Q1,Lung,PM2.5,46614,46614,2.8250881745723935,6.970600318081374,Q1 (2.8-7 ug/m3),3.75
1369.6875,Transplant,0.8370716364577916,Q1,Lung,PM2.5,46614,46614,2.8250881745723935,6.970600318081374,Q1 (2.8-7 ug/m3),3.75
1400.125,Death/delisted too sick,0.1312886719277303,Q1,Lung,PM2.5,46614,46614,2.8250881745723935,6.970600318081374,Q1 (2.8-7 ug/m3),3.8333333333333335
1400.125,Transplant,0.8380568958751434,Q1,Lung,PM2.5,46614,46614,2.8250881745723935,6.970600318081374,Q1 (2.8-7 ug/m3),3.8333333333333335
1430.5625,Death/delisted too sick,0.13138628301096142,Q1,Lung,PM2.5,46614,46614,2.8250881745723935,6.970600318081374,Q1 (2.8-7 ug/m3),3.9166666666666665
1430.5625,Transplant,0.8387079810274667,Q1,Lung,PM2.5,46614,46614,2.8250881745723935,6.970600318081374,Q1 (2.8-7 ug/m3),3.9166666666666665
1461,Death/delisted too sick,0.13205870511503928,Q1,Lung,PM2.5,46614,46614,2.8250881745723935,6.970600318081374,Q1 (2.8-7 ug/m3),4
1461,Transplant,0.8389077008340324,Q1,Lung,PM2.5,46614,46614,2.8250881745723935,6.970600318081374,Q1 (2.8-7 ug/m3),4
1491.4375,Death/delisted too sick,0.13261677232326835,Q1,Lung,PM2.5,46614,46614,2.8250881745723935,6.970600318081374,Q1 (2.8-7 ug/m3),4.083333333333333
1491.4375,Transplant,0.8389785340864159,Q1,Lung,PM2.5,46614,46614,2.8250881745723935,6.970600318081374,Q1 (2.8-7 ug/m3),4.083333333333333
1521.875,Death/delisted too sick,0.13261677232326835,Q1,Lung,PM2.5,46614,46614,2.8250881745723935,6.970600318081374,Q1 (2.8-7 ug/m3),4.166666666666667
1521.875,Transplant,0.839076165306619,Q1,Lung,PM2.5,46614,46614,2.8250881745723935,6.970600318081374,Q1 (2.8-7 ug/m3),4.166666666666667
1552.3125,Death/delisted too sick,0.13349219766849507,Q1,Lung,PM2.5,46614,46614,2.8250881745723935,6.970600318081374,Q1 (2.8-7 ug/m3),4.25
1552.3125,Transplant,0.8393937710064194,Q1,Lung,PM2.5,46614,46614,2.8250881745723935,6.970600318081374,Q1 (2.8-7 ug/m3),4.25
1582.75,Death/delisted too sick,0.13349219766849507,Q1,Lung,PM2.5,46614,46614,2.8250881745723935,6.970600318081374,Q1 (2.8-7 ug/m3),4.333333333333333
1582.75,Transplant,0.8404549746924894,Q1,Lung,PM2.5,46614,46614,2.8250881745723935,6.970600318081374,Q1 (2.8-7 ug/m3),4.333333333333333
1613.1875,Death/delisted too sick,0.13390595561281038,Q1,Lung,PM2.5,46614,46614,2.8250881745723935,6.970600318081374,Q1 (2.8-7 ug/m3),4.416666666666667
1613.1875,Transplant,0.8406160600520446,Q1,Lung,PM2.5,46614,46614,2.8250881745723935,6.970600318081374,Q1 (2.8-7 ug/m3),4.416666666666667
1643.625,Death/delisted too sick,0.13390595561281038,Q1,Lung,PM2.5,46614,46614,2.8250881745723935,6.970600318081374,Q1 (2.8-7 ug/m3),4.5
1643.625,Transplant,0.8413701375740922,Q1,Lung,PM2.5,46614,46614,2.8250881745723935,6.970600318081374,Q1 (2.8-7 ug/m3),4.5
1674.0625,Death/delisted too sick,0.13399480663693875,Q1,Lung,PM2.5,46614,46614,2.8250881745723935,6.970600318081374,Q1 (2.8-7 ug/m3),4.583333333333333
1674.0625,Transplant,0.8423513009796296,Q1,Lung,PM2.5,46614,46614,2.8250881745723935,6.970600318081374,Q1 (2.8-7 ug/m3),4.583333333333333
1704.5,Death/delisted too sick,0.13515761110227184,Q1,Lung,PM2.5,46614,46614,2.8250881745723935,6.970600318081374,Q1 (2.8-7 ug/m3),4.666666666666667
1704.5,Transplant,0.8432181444877435,Q1,Lung,PM2.5,46614,46614,2.8250881745723935,6.970600318081374,Q1 (2.8-7 ug/m3),4.666666666666667
1734.9375,Death/delisted too sick,0.13515761110227184,Q1,Lung,PM2.5,46614,46614,2.8250881745723935,6.970600318081374,Q1 (2.8-7 ug/m3),4.75
1734.9375,Transplant,0.8435133696386272,Q1,Lung,PM2.5,46614,46614,2.8250881745723935,6.970600318081374,Q1 (2.8-7 ug/m3),4.75
1765.375,Death/delisted too sick,0.13515761110227184,Q1,Lung,PM2.5,46614,46614,2.8250881745723935,6.970600318081374,Q1 (2.8-7 ug/m3),4.833333333333333
1765.375,Transplant,0.8437407720578345,Q1,Lung,PM2.5,46614,46614,2.8250881745723935,6.970600318081374,Q1 (2.8-7 ug/m3),4.833333333333333
1795.8125,Death/delisted too sick,0.13515761110227184,Q1,Lung,PM2.5,46614,46614,2.8250881745723935,6.970600318081374,Q1 (2.8-7 ug/m3),4.916666666666667
1795.8125,Transplant,0.8437407720578345,Q1,Lung,PM2.5,46614,46614,2.8250881745723935,6.970600318081374,Q1 (2.8-7 ug/m3),4.916666666666667
1826.25,Death/delisted too sick,0.1352659972626135,Q1,Lung,PM2.5,46614,46614,2.8250881745723935,6.970600318081374,Q1 (2.8-7 ug/m3),5
1826.25,Transplant,0.8437407720578345,Q1,Lung,PM2.5,46614,46614,2.8250881745723935,6.970600318081374,Q1 (2.8-7 ug/m3),5
0,Death/delisted too sick,0,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),0
0,Transplant,0,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),0
30.4375,Death/delisted too sick,0.04148964396957435,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),0.08333333333333333
30.4375,Transplant,0.32134135690289356,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),0.08333333333333333
60.875,Death/delisted too sick,0.05623557491743046,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),0.16666666666666666
60.875,Transplant,0.4428360154621285,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),0.16666666666666666
91.3125,Death/delisted too sick,0.06437629166714362,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),0.25
91.3125,Transplant,0.5247575970504307,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),0.25
121.75,Death/delisted too sick,0.07355505416606457,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),0.3333333333333333
121.75,Transplant,0.5750847099789559,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),0.3333333333333333
152.1875,Death/delisted too sick,0.07852003001809799,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),0.4166666666666667
152.1875,Transplant,0.6118624639488693,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),0.4166666666666667
182.625,Death/delisted too sick,0.08145037372297563,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),0.5
182.625,Transplant,0.640376530555408,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),0.5
213.0625,Death/delisted too sick,0.08581866059987137,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),0.5833333333333334
213.0625,Transplant,0.6649856309579711,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),0.5833333333333334
243.5,Death/delisted too sick,0.08820551460047979,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),0.6666666666666666
243.5,Transplant,0.685062356579401,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),0.6666666666666666
273.9375,Death/delisted too sick,0.09076840422883489,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),0.75
273.9375,Transplant,0.7017093326470357,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),0.75
304.375,Death/delisted too sick,0.09424338036446014,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),0.8333333333333334
304.375,Transplant,0.7166228143769603,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),0.8333333333333334
334.8125,Death/delisted too sick,0.09685641611046013,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),0.9166666666666666
334.8125,Transplant,0.7285922013872342,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),0.9166666666666666
365.25,Death/delisted too sick,0.0987727680809247,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),1
365.25,Transplant,0.7381220761671288,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),1
395.6875,Death/delisted too sick,0.1015162004751449,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),1.0833333333333333
395.6875,Transplant,0.7478735173208495,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),1.0833333333333333
426.125,Death/delisted too sick,0.10304456783591265,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),1.1666666666666667
426.125,Transplant,0.7550774275807368,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),1.1666666666666667
456.5625,Death/delisted too sick,0.10445467623134273,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),1.25
456.5625,Transplant,0.762201011591742,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),1.25
487,Death/delisted too sick,0.10586820572348445,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),1.3333333333333333
487,Transplant,0.7691707488037415,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),1.3333333333333333
517.4375,Death/delisted too sick,0.10835447781569629,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),1.4166666666666667
517.4375,Transplant,0.7744648899441173,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),1.4166666666666667
547.875,Death/delisted too sick,0.109241526214155,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),1.5
547.875,Transplant,0.7801371030208858,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),1.5
578.3125,Death/delisted too sick,0.10997297774683075,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),1.5833333333333333
578.3125,Transplant,0.7847226163748953,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),1.5833333333333333
608.75,Death/delisted too sick,0.11316168098561406,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),1.6666666666666667
608.75,Transplant,0.7889823674303333,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),1.6666666666666667
639.1875,Death/delisted too sick,0.11545060220594147,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),1.75
639.1875,Transplant,0.793628301565311,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),1.75
669.625,Death/delisted too sick,0.11610750168774295,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),1.8333333333333333
669.625,Transplant,0.7959980443165958,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),1.8333333333333333
700.0625,Death/delisted too sick,0.1183833438061825,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),1.9166666666666667
700.0625,Transplant,0.7993564513017353,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),1.9166666666666667
730.5,Death/delisted too sick,0.12013134327805639,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),2
730.5,Transplant,0.8055252743496062,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),2
760.9375,Death/delisted too sick,0.12045654115288966,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),2.0833333333333335
760.9375,Transplant,0.8096232730489981,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),2.0833333333333335
791.375,Death/delisted too sick,0.12123271059661213,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),2.1666666666666665
791.375,Transplant,0.8118932137768743,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),2.1666666666666665
821.8125,Death/delisted too sick,0.12237711765326595,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),2.25
821.8125,Transplant,0.8139720117022174,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),2.25
852.25,Death/delisted too sick,0.12258958146877165,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),2.3333333333333335
852.25,Transplant,0.8172133330609064,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),2.3333333333333335
882.6875,Death/delisted too sick,0.12272408409609706,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),2.4166666666666665
882.6875,Transplant,0.8189814359600595,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),2.4166666666666665
913.125,Death/delisted too sick,0.12404671694049393,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),2.5
913.125,Transplant,0.8207582752608242,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),2.5
943.5625,Death/delisted too sick,0.12489392035964958,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),2.5833333333333335
943.5625,Transplant,0.8226632465980719,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),2.5833333333333335
974,Death/delisted too sick,0.1252875503245231,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),2.6666666666666665
974,Transplant,0.8257005979581303,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),2.6666666666666665
1004.4375,Death/delisted too sick,0.12590645449221077,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),2.75
1004.4375,Transplant,0.8264104106655545,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),2.75
1034.875,Death/delisted too sick,0.12590645449221077,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),2.8333333333333335
1034.875,Transplant,0.827456955826517,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),2.8333333333333335
1065.3125,Death/delisted too sick,0.12603315230871862,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),2.9166666666666665
1065.3125,Transplant,0.8286087167999747,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),2.9166666666666665
1095.75,Death/delisted too sick,0.12672262046317456,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),3
1095.75,Transplant,0.8303893081910061,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),3
1126.1875,Death/delisted too sick,0.1271399067998802,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),3.0833333333333335
1126.1875,Transplant,0.8307027450378405,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),3.0833333333333335
1156.625,Death/delisted too sick,0.12757135794602964,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),3.1666666666666665
1156.625,Transplant,0.8328410230400083,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),3.1666666666666665
1187.0625,Death/delisted too sick,0.1276581727916245,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),3.25
1187.0625,Transplant,0.8331564686017598,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),3.25
1217.5,Death/delisted too sick,0.12876177270858422,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),3.3333333333333335
1217.5,Transplant,0.8338111686013535,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),3.3333333333333335
1247.9375,Death/delisted too sick,0.12887260010862964,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),3.4166666666666665
1247.9375,Transplant,0.8341189193873211,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),3.4166666666666665
1278.375,Death/delisted too sick,0.12899608891437786,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),3.5
1278.375,Transplant,0.8344344982574682,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),3.5
1308.8125,Death/delisted too sick,0.12969288985141786,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),3.5833333333333335
1308.8125,Transplant,0.8353558710728026,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),3.5833333333333335
1339.25,Death/delisted too sick,0.12993624825165587,Q2,Lung,PM2.5,46614,46614,6.970760820434406,8.136853721406725,Q2 (7-8.1 ug/m3),3.6666666666666665
